x1,y1,z1,v1,x2,y2,z2,v2,x3,y3,z3,v3,x4,y4,z4,v4,x5,y5,z5,v5,x6,y6,z6,v6,x7,y7,z7,v7,x8,y8,z8,v8,x9,y9,z9,v9,x10,y10,z10,v10,x11,y11,z11,v11,x12,y12,z12,v12,x13,y13,z13,v13,x14,y14,z14,v14,x15,y15,z15,v15,x16,y16,z16,v16,x17,y17,z17,v17,x18,y18,z18,v18,x19,y19,z19,v19,x20,y20,z20,v20,x21,y21,z21,v21,x22,y22,z22,v22,x23,y23,z23,v23,x24,y24,z24,v24,x25,y25,z25,v25,x26,y26,z26,v26,x27,y27,z27,v27,x28,y28,z28,v28,x29,y29,z29,v29,x30,y30,z30,v30,x31,y31,z31,v31,x32,y32,z32,v32,x33,y33,z33,v33
0.56551826,0.56759429,-0.40703541,0.999975264,0.553262234,0.524451137,-0.360644639,0.999954641,0.552121699,0.524118483,-0.360358208,0.999956787,0.550191224,0.524017096,-0.360211074,0.99993968,0.542667687,0.52496618,-0.450466245,0.999972284,0.533494651,0.524604559,-0.450125068,0.999977529,0.522984982,0.524587691,-0.450318992,0.999969661,0.504779637,0.542822838,-0.165049136,0.999959528,0.460104525,0.538176298,-0.574096143,0.999988675,0.553673923,0.61728853,-0.333909094,0.99996382,0.539472699,0.617826581,-0.450454891,0.99998951,0.511590123,0.831379473,-0.001233169,0.998915792,0.254755378,0.784765422,-0.640211225,0.999758005,0.591600478,1.130260587,0.334367752,0.183693737,0.073869132,1.029478788,-0.718155563,0.646248519,0.714151442,1.276182294,0.370501935,0.243822634,0.025866827,1.380158067,-0.841819942,0.29067257,0.770725906,1.304611325,0.363013774,0.275139034,-0.007454753,1.46475327,-0.903070331,0.366715461,0.759617686,1.300918221,0.280439526,0.323479861,0.038763665,1.477522612,-0.969700336,0.426658452,0.732926011,1.300497174,0.320886493,0.320564836,0.053636391,1.449136019,-0.877451539,0.422019601,0.452609122,1.433315396,0.130737573,0.003828385,0.248519614,1.439046621,-0.127317607,0.002669716,0.440535545,1.931795239,0.247589543,0.001468806,0.248330191,1.959810972,-0.024956111,0.00285856,0.430334508,2.384976149,0.742199898,0.000188612,0.223210424,2.391453981,0.325231671,0.000180723,0.414069504,2.464078188,0.764381766,0.000129251,0.193648532,2.471138477,0.339158863,0.000248656,0.494277418,2.494814634,0.427256584,0.002497806,0.326301217,2.489111423,-0.127843767,0.000856466
0.565680921,0.567779779,-0.425141424,0.999975443,0.553647637,0.524815857,-0.377220392,0.999955416,0.552604914,0.524557412,-0.376989663,0.9999578,0.550797582,0.52453512,-0.376907945,0.999941707,0.542800009,0.525215924,-0.468471676,0.999972463,0.533480465,0.524854481,-0.468194395,0.99997741,0.522716165,0.524834037,-0.468412817,0.999969542,0.504933476,0.543518722,-0.169964477,0.999960959,0.460331827,0.538204908,-0.580821812,0.999988377,0.553926945,0.617462218,-0.347201914,0.999964416,0.53960681,0.61794734,-0.465357006,0.99998945,0.511488795,0.832011044,0.001592761,0.998980761,0.254961371,0.783798099,-0.645020485,0.999752164,0.590279043,1.13073647,0.330113292,0.18486926,0.074537858,1.029566765,-0.728587747,0.626054049,0.711069226,1.276221871,0.346324801,0.242155164,0.057368971,1.385251403,-0.852216363,0.282915264,0.767481983,1.306015253,0.333892107,0.273957074,0.032610893,1.472761989,-0.918077767,0.3628214,0.756112695,1.302048087,0.252266437,0.32348308,0.077488728,1.482067227,-0.978793621,0.42218864,0.729474425,1.300424695,0.29716152,0.319931567,0.088272654,1.452562571,-0.885443687,0.41547969,0.452586263,1.434352517,0.130893663,0.003721871,0.248189852,1.439247727,-0.127485648,0.002539183,0.441778123,1.93278265,0.277801871,0.001370853,0.250091732,1.96039772,-0.002829549,0.002735362,0.432277143,2.385339975,0.81097734,0.000173298,0.226757571,2.392127275,0.39028579,0.00016714,0.415649503,2.464552402,0.837894082,0.000118373,0.196058661,2.471966743,0.410671562,0.000230361,0.496998489,2.495275259,0.502712667,0.002386459,0.332334816,2.490581989,-0.053249992,0.00080682
0.566246271,0.569966376,-0.403048217,0.999976695,0.554133654,0.526814282,-0.355437934,0.999958158,0.5530985,0.52658391,-0.355177343,0.999960482,0.551352084,0.526588321,-0.355083227,0.9999457,0.543268085,0.527205169,-0.445987761,0.999974012,0.533966362,0.526887119,-0.445720106,0.999978542,0.523171067,0.526849627,-0.445932686,0.999971211,0.505004406,0.545112073,-0.145576492,0.999963522,0.460996389,0.53931123,-0.554987311,0.999988914,0.554227471,0.619010866,-0.324491829,0.999966383,0.539815366,0.61936152,-0.441940874,0.999989986,0.511337399,0.833346963,0.021558704,0.99904573,0.255020976,0.783779979,-0.616172194,0.999759376,0.589628875,1.142635226,0.28424865,0.181165472,0.074591771,1.031107426,-0.688365102,0.619557619,0.702269256,1.321365952,0.2201453,0.232329071,0.057109486,1.391942501,-0.800370991,0.280047417,0.754847169,1.364147782,0.195681915,0.265025109,0.030306378,1.479779482,-0.862348914,0.362823069,0.74006629,1.365913749,0.117514528,0.315725178,0.073639296,1.490924835,-0.923770249,0.422568738,0.713183999,1.358882189,0.171271235,0.31117925,0.085605696,1.461933255,-0.832888126,0.412305892,0.451573282,1.43624711,0.132299721,0.003591126,0.248029381,1.439695597,-0.128795832,0.002420591,0.437062562,1.935258627,0.238423437,0.001306449,0.248702019,1.962705135,-0.049150866,0.002804528,0.424111992,2.387603045,0.698012471,0.000163231,0.218148515,2.393767118,0.262651831,0.00015799,0.407518953,2.467842102,0.716899097,0.000110697,0.186741114,2.474547386,0.272918373,0.000215515,0.487169176,2.498240948,0.396538079,0.002340471,0.322303683,2.491490126,-0.177467793,0.000769857
0.568475187,0.571558297,-0.415570736,0.999977291,0.555949628,0.527474046,-0.364978313,0.999960124,0.554706573,0.527225375,-0.364609301,0.99996233,0.552824676,0.527233005,-0.364495933,0.9999488,0.545330405,0.527891278,-0.472480118,0.999974906,0.536192536,0.527622819,-0.472235769,0.999979019,0.525454164,0.527611017,-0.472416699,0.999972045,0.505422413,0.545816064,-0.158369884,0.99996537,0.462577105,0.539790869,-0.59915781,0.999989092,0.555312872,0.620839715,-0.325163007,0.999967754,0.541245878,0.621257901,-0.466592789,0.999990284,0.509385288,0.836571574,0.019570807,0.99909699,0.255233973,0.783819735,-0.648430705,0.999759734,0.582729936,1.156524301,0.230924919,0.17339313,0.073519625,1.03186512,-0.711159229,0.601752579,0.68988657,1.353035808,0.127715364,0.222619161,0.071742103,1.404980898,-0.825704873,0.274344087,0.742454886,1.398963094,0.093264654,0.257301509,0.047303762,1.495258212,-0.872887313,0.360587418,0.727035344,1.4047364,0.012256615,0.309159458,0.091828838,1.504024625,-0.949988723,0.42032817,0.6998173,1.396106243,0.076602146,0.303391933,0.10125538,1.474545836,-0.861464024,0.405880332,0.449745595,1.442995191,0.137230784,0.003405147,0.245999858,1.444962025,-0.133505985,0.002274671,0.434229851,1.944961786,0.269700706,0.001219686,0.247045994,1.971657395,-0.040766031,0.002672926,0.422113419,2.400407314,0.778693855,0.000150705,0.215032175,2.409453392,0.321539462,0.000145223,0.404353678,2.4827075,0.804093063,0.000101816,0.18137981,2.492291212,0.337568343,0.000196949,0.487453133,2.511977434,0.483988941,0.002229797,0.323916435,2.509835005,-0.118821621,0.000715865
0.569764018,0.571680784,-0.433098227,0.999976397,0.556956351,0.527567267,-0.383071601,0.99996084,0.55567342,0.527335465,-0.382804573,0.999962568,0.553828478,0.527365804,-0.382721663,0.999950349,0.546749175,0.52796185,-0.482341528,0.999975085,0.53791368,0.527691901,-0.482122421,0.999978662,0.527565598,0.52767998,-0.482341915,0.999972284,0.506525874,0.545916498,-0.156662554,0.999966145,0.463867962,0.539927244,-0.593823373,0.999988914,0.556568921,0.621075332,-0.344707072,0.999968112,0.542619884,0.621487856,-0.474268615,0.999990284,0.507188737,0.839826286,0.028442305,0.999080479,0.255393445,0.784549057,-0.647550225,0.999746025,0.573063552,1.16026032,0.226269633,0.163843796,0.073304906,1.036101699,-0.721629679,0.59404701,0.660517991,1.350179553,0.103843413,0.212673873,0.071147151,1.412210703,-0.842016339,0.277656257,0.70653367,1.396031857,0.068636477,0.249653608,0.046253238,1.501075506,-0.897954345,0.366864592,0.69179666,1.395192742,-0.011292833,0.302413404,0.090484515,1.507582188,-0.968916774,0.428263932,0.667595327,1.386487961,0.0536591,0.295119673,0.100164399,1.478941679,-0.875254512,0.409466565,0.447713464,1.443737745,0.141053811,0.003218069,0.245847747,1.445769906,-0.137500793,0.00214756,0.434679985,1.944428325,0.260801911,0.001149414,0.247350141,1.971090913,-0.061110783,0.002541224,0.418616623,2.40191412,0.716425598,0.000139946,0.217889979,2.415627003,0.262318313,0.000135117,0.397404522,2.484539747,0.73710525,9.47E-05,0.18095389,2.503201246,0.274303496,0.00018367,0.489101887,2.513456821,0.42859301,0.002116808,0.325464308,2.51210618,-0.170794815,0.00067378
0.570046186,0.571458578,-0.47613731,0.999975681,0.556907535,0.527409911,-0.424198091,0.999961197,0.555710614,0.527182341,-0.424002588,0.999962747,0.553969562,0.52720052,-0.423976719,0.999951541,0.546563029,0.527836919,-0.525349975,0.999974966,0.537668109,0.527597666,-0.525201023,0.999978125,0.527336955,0.527617216,-0.525477469,0.999971986,0.507246196,0.545892596,-0.177541971,0.9999668,0.464535087,0.540087163,-0.629738569,0.999988556,0.557436943,0.621061206,-0.381737262,0.99996835,0.543435752,0.621483266,-0.513545632,0.999990225,0.507100165,0.839925766,0.022390181,0.999108791,0.257006317,0.785457015,-0.683942199,0.999743342,0.564797223,1.161696911,0.231473237,0.157322466,0.073163792,1.03687489,-0.770252585,0.589564323,0.653106987,1.34316659,0.132298872,0.207270816,0.075769991,1.416575551,-0.890025914,0.279044539,0.700580239,1.386939764,0.098334558,0.2456,0.051443629,1.506600976,-0.971702099,0.369419783,0.687824488,1.38516593,0.015579872,0.298961967,0.095714569,1.51140666,-1.025657654,0.430627078,0.66356957,1.376869321,0.081298724,0.290301502,0.104315005,1.482332706,-0.919807792,0.408034116,0.446818113,1.446691632,0.147106946,0.003153485,0.24506703,1.448497891,-0.143604904,0.002075287,0.434943974,1.946011662,0.312005818,0.00107402,0.248227194,1.971355915,-0.034680773,0.002407332,0.419463098,2.403596401,0.826164246,0.000129126,0.21803847,2.418403149,0.352178872,0.000124873,0.398154169,2.486846685,0.853565574,8.75E-05,0.178812668,2.506818056,0.370790839,0.000169779,0.490320295,2.514576912,0.536702752,0.002010562,0.326076359,2.513576031,-0.084558919,0.0006315
0.571779907,0.571315229,-0.476041228,0.999974668,0.557387888,0.527057946,-0.424008787,0.999961257,0.556061983,0.526793599,-0.423825324,0.999962807,0.554235399,0.526748776,-0.423818916,0.999952316,0.547366798,0.527655303,-0.524427891,0.99997443,0.538565993,0.527487159,-0.524250388,0.999977291,0.528363168,0.527555645,-0.5245139,0.999971271,0.507550895,0.545790017,-0.180273801,0.999967277,0.46518144,0.540503144,-0.62535131,0.999988258,0.55914259,0.621063948,-0.381901801,0.99996841,0.545537114,0.621521056,-0.51324892,0.999990106,0.506991386,0.839730203,0.020268623,0.999121547,0.260945529,0.785863936,-0.68344456,0.999732554,0.564677894,1.164497495,0.184001341,0.150533766,0.073232807,1.036519289,-0.766049504,0.582288027,0.651735604,1.365657449,0.033263691,0.19671312,0.08328969,1.419848323,-0.871737957,0.277025491,0.698715866,1.416285157,-0.010411588,0.23538433,0.060210876,1.509446502,-0.95434463,0.367763281,0.683835089,1.417972445,-0.090002373,0.288450807,0.105526008,1.514787555,-0.999917328,0.428957403,0.659773827,1.406910777,-0.017729811,0.278815687,0.113086179,1.485977888,-0.898664117,0.403327256,0.447095484,1.447350979,0.146713346,0.003057755,0.245789766,1.449599385,-0.143229574,0.0019985,0.437943369,1.947676897,0.303223461,0.001031843,0.254664123,1.971861124,-0.042733774,0.002346596,0.425642163,2.406522274,0.77630651,0.000122076,0.226014495,2.41976285,0.317259312,0.000117888,0.403547049,2.490213871,0.799330115,8.30E-05,0.187113404,2.508102179,0.332282335,0.000159304,0.500505924,2.518414021,0.49276337,0.001956374,0.336016804,2.514446735,-0.110699095,0.000601438
0.572974086,0.570218205,-0.463437974,0.999974847,0.55786562,0.526516974,-0.414025962,0.999962091,0.556478858,0.526269138,-0.413855791,0.999963701,0.554606318,0.526200831,-0.413886309,0.999953926,0.548039138,0.527118802,-0.506966233,0.99997431,0.539319992,0.526984394,-0.506804585,0.999976933,0.529213369,0.527054667,-0.507063687,0.999970913,0.50884974,0.545336962,-0.178337008,0.999967992,0.466161907,0.540470362,-0.591395259,0.99998796,0.560104549,0.620141447,-0.373525977,0.999969184,0.546791673,0.620742857,-0.493967384,0.999990165,0.506977797,0.837902904,0.018671999,0.999160767,0.269147247,0.785361648,-0.642756224,0.99973017,0.555827379,1.163151503,0.159413368,0.144539803,0.083859779,1.037222385,-0.713190019,0.566084981,0.633474708,1.366102219,0.007310328,0.186189517,0.123800769,1.429637194,-0.808636367,0.268482238,0.680296957,1.420238137,-0.044185333,0.224067137,0.100331344,1.522144556,-0.888455093,0.357962489,0.662706912,1.42523551,-0.118096545,0.275788099,0.144948334,1.530511856,-0.938519657,0.417527378,0.639450848,1.411236644,-0.041516665,0.265694499,0.152138561,1.499326348,-0.837221801,0.391347647,0.447671741,1.445763946,0.143963009,0.003063782,0.246457621,1.448425651,-0.140574977,0.00197603,0.443150938,1.946572065,0.298611104,0.000975686,0.261303276,1.97161901,-0.03141674,0.002237222,0.437526405,2.406252861,0.775750816,0.000114693,0.233976528,2.419626951,0.333004743,0.000110059,0.41715771,2.489554882,0.798901379,7.79E-05,0.196050897,2.507633924,0.349805772,0.000147798,0.508531332,2.51889658,0.489023983,0.001867523,0.346740633,2.514455318,-0.095069274,0.000566898
0.573205948,0.569590628,-0.459287703,0.999974191,0.559129357,0.526338816,-0.410973221,0.999961972,0.558004081,0.526100338,-0.410787493,0.99996376,0.556486726,0.52603054,-0.410821676,0.999954581,0.548910558,0.52683866,-0.503686607,0.999973536,0.540012717,0.526647151,-0.503489017,0.999975979,0.52962929,0.526647389,-0.503742576,0.99996984,0.512340903,0.54463768,-0.179253697,0.99996829,0.466924816,0.539997637,-0.592345655,0.999987423,0.560951352,0.61956501,-0.371168524,0.999969125,0.547082603,0.620094955,-0.491159379,0.999989927,0.507444978,0.835018575,0.015541622,0.999194026,0.278343797,0.785357118,-0.64459157,0.999729633,0.552099109,1.162422061,0.189581141,0.138227791,0.093171924,1.0364182,-0.719956279,0.557999313,0.626549363,1.371498346,0.081227392,0.175747424,0.112907633,1.428291321,-0.815573394,0.263415545,0.671437025,1.42789948,0.042019088,0.213086814,0.088192582,1.521319509,-0.892906785,0.352571607,0.655119598,1.434117794,-0.035385061,0.263513803,0.132436767,1.527692795,-0.944540799,0.411282301,0.632032037,1.419242144,0.032106262,0.253084004,0.140555054,1.496599436,-0.844826579,0.383606523,0.448773563,1.444405437,0.145247489,0.003082921,0.249704212,1.446956277,-0.141878292,0.001958227,0.445393324,1.943987131,0.297085345,0.000927221,0.265343606,1.969607592,-0.03142057,0.002168564,0.437906206,2.40136981,0.779944479,0.000107588,0.234043032,2.41597414,0.332466841,0.000103284,0.417467743,2.484805822,0.803526759,7.34E-05,0.195994779,2.504973173,0.34920913,0.000138503,0.509198546,2.515723944,0.493473828,0.001786134,0.347050726,2.50972724,-0.09775351,0.0005361
0.57548362,0.569575012,-0.450904697,0.999971807,0.561606646,0.526322484,-0.402424037,0.999959767,0.56043005,0.526088119,-0.40225035,0.999961555,0.558935523,0.526011229,-0.402290434,0.999953032,0.551551163,0.526811838,-0.496649563,0.999971032,0.542766452,0.526603878,-0.496460855,0.999973297,0.532388449,0.526571095,-0.496725649,0.999966919,0.51491487,0.544384241,-0.171361297,0.999966562,0.46936956,0.539990842,-0.591350734,0.999985695,0.562848687,0.619549632,-0.363084108,0.999967456,0.549094796,0.620074987,-0.484698921,0.999988973,0.507608652,0.832789421,0.019670622,0.999207377,0.284658551,0.784630477,-0.649000764,0.999724805,0.540993571,1.161616802,0.202100635,0.132774889,0.101852022,1.036347151,-0.723774254,0.554736972,0.613419354,1.368698716,0.096215382,0.166717231,0.127818629,1.42660439,-0.825998008,0.261558682,0.656987071,1.425124288,0.059116863,0.203233778,0.103323303,1.518883824,-0.902505398,0.349569678,0.64341557,1.430044532,-0.018962177,0.252212584,0.145811021,1.525440216,-0.954497695,0.407565683,0.621214867,1.414952755,0.046994269,0.241523445,0.152898446,1.494650602,-0.854901433,0.378344387,0.449428558,1.441053391,0.146547943,0.003122564,0.253095746,1.44388175,-0.143239409,0.001963524,0.446124971,1.939352751,0.302834213,0.000876672,0.267003536,1.963771105,-0.028737059,0.002073153,0.436403602,2.394912481,0.791568577,0.000100949,0.233972162,2.411611795,0.335949272,9.71E-05,0.415116787,2.47735548,0.815847516,6.92E-05,0.194430768,2.501001835,0.35288772,0.000131404,0.508109152,2.512191772,0.505819738,0.001696508,0.348771542,2.5072577,-0.094921134,0.000509011
0.577570021,0.568513274,-0.457848608,0.999968529,0.564401209,0.525702894,-0.409725815,0.999956906,0.563333631,0.525489748,-0.409578145,0.999958515,0.56195128,0.525429785,-0.409654945,0.999950528,0.553995311,0.52613157,-0.506570637,0.999968469,0.545160949,0.525905788,-0.50639981,0.999970496,0.534480453,0.525812507,-0.506666422,0.999963999,0.518629611,0.543449223,-0.181255683,0.999964595,0.469335139,0.538929164,-0.614314795,0.999984086,0.56475395,0.618822217,-0.370643079,0.999964893,0.550828338,0.619484961,-0.495543242,0.999987841,0.509772241,0.826224267,0.017167518,0.999191165,0.288065791,0.78479141,-0.693067253,0.999712944,0.530076146,1.159786224,0.238016814,0.126533389,0.103572056,1.039688587,-0.787094474,0.554235578,0.598216891,1.365520835,0.201509804,0.160745397,0.138310522,1.437105417,-0.868715584,0.26369226,0.6409989,1.421366572,0.179274991,0.198378816,0.115347587,1.52801311,-0.950336933,0.353220224,0.628216863,1.425852656,0.103101529,0.246916562,0.156907097,1.5335145,-0.997165561,0.411688685,0.605512977,1.411168694,0.155650511,0.235627875,0.163897455,1.502437472,-0.895389259,0.380026758,0.449806035,1.437341213,0.154527634,0.003156549,0.258718252,1.441218138,-0.151289627,0.001964249,0.446651936,1.936220288,0.300624311,0.000839255,0.27505663,1.958606124,-0.042581338,0.001998488,0.43399936,2.39172864,0.780224681,9.54E-05,0.238053367,2.411272287,0.300279796,9.18E-05,0.409934521,2.47488308,0.803168774,6.60E-05,0.195100173,2.50083375,0.313699186,0.000125402,0.510032535,2.504563332,0.5016132,0.001656699,0.359568059,2.5052073,-0.125835329,0.000488725
0.57764405,0.567212045,-0.455922365,0.999965847,0.565143645,0.525095999,-0.407708943,0.999954879,0.564322889,0.524872839,-0.40756169,0.999956489,0.563239753,0.524812281,-0.407678068,0.999949157,0.554307818,0.525572598,-0.505036056,0.999966204,0.545341969,0.525375009,-0.504863083,0.999967873,0.534422278,0.525369525,-0.505119264,0.999961257,0.520071685,0.542575896,-0.180765167,0.999963641,0.469047934,0.53862977,-0.613590419,0.999982655,0.565248132,0.618080735,-0.369280338,0.999963641,0.550932765,0.619050562,-0.494393349,0.999987006,0.51021415,0.823463202,0.019384492,0.999182045,0.289673954,0.784834743,-0.694723606,0.999703109,0.519912004,1.15949285,0.236846969,0.120650142,0.106000826,1.041520596,-0.783510804,0.550408185,0.570907295,1.370826244,0.197409406,0.151132599,0.140021935,1.435271978,-0.867741704,0.262340277,0.60753876,1.432055831,0.174809784,0.188068494,0.117284581,1.525538087,-0.948556602,0.351961643,0.592681289,1.43494308,0.091964513,0.234896123,0.158819512,1.531274915,-0.989476681,0.410158932,0.573544204,1.417479634,0.147904709,0.223294675,0.165163606,1.500413299,-0.891012013,0.376146138,0.449841499,1.436411738,0.157736838,0.003164322,0.260705054,1.440476537,-0.154552847,0.0019583,0.446739107,1.93604219,0.300454438,0.000817705,0.275568545,1.958238482,-0.042009421,0.001966075,0.433630288,2.391330004,0.782053828,9.23E-05,0.240414888,2.411460876,0.304052562,8.93E-05,0.408938825,2.474738598,0.805353463,6.45E-05,0.196199134,2.501597881,0.318297267,0.000122416,0.513009071,2.503251076,0.503914356,0.001663345,0.365628481,2.505236149,-0.125263557,0.000480977
0.545220196,0.564274907,-0.518208325,0.999967515,0.547415435,0.522222877,-0.468637884,0.999956608,0.552770197,0.522477686,-0.468435138,0.999957561,0.557614148,0.522981405,-0.468408585,0.999950051,0.52128756,0.522317827,-0.530764222,0.999967992,0.506842494,0.522658706,-0.530588269,0.99996978,0.491093546,0.523142278,-0.530811667,0.99996376,0.528595209,0.542423666,-0.209802896,0.999963701,0.444939435,0.538693786,-0.507279515,0.999983788,0.546752214,0.616708159,-0.421114355,0.999964237,0.515586019,0.618007243,-0.503034413,0.999987543,0.523455262,0.806558728,0.043918349,0.999122798,0.290895283,0.784332931,-0.571795881,0.999715984,0.524088383,1.106398702,0.453376383,0.115265802,0.108646251,1.040647507,-0.707829654,0.572557151,0.571587384,1.243160009,0.614178836,0.151488572,0.141775906,1.428974628,-0.863160014,0.280324519,0.61928159,1.285094857,0.638538539,0.192224517,0.117871001,1.519912839,-0.933564663,0.366469622,0.630764186,1.290461183,0.56961143,0.240059257,0.163596228,1.522213697,-0.979580045,0.425738901,0.602568269,1.281869531,0.578732848,0.227929235,0.172747016,1.489412189,-0.887885392,0.394768834,0.452737987,1.426540375,0.15746069,0.003327446,0.267180145,1.434291959,-0.154371694,0.00213896,0.446732432,1.919556856,0.246144891,0.000847641,0.275478572,1.954543591,-0.099060625,0.002072664,0.431817621,2.379906893,0.612330973,9.81E-05,0.241389707,2.404704809,0.130896941,9.26E-05,0.407911628,2.462971449,0.62276721,6.84E-05,0.196940154,2.489686489,0.137265846,0.000126397,0.51090914,2.498337984,0.333904684,0.001754211,0.366056383,2.505462646,-0.286935985,0.000503611
0.5102036,0.564553976,-0.772121489,0.999970019,0.522757173,0.521384954,-0.718322217,0.999959052,0.53348577,0.521618009,-0.717993438,0.999959707,0.543735147,0.522183537,-0.717732966,0.999951005,0.481959969,0.522268057,-0.757511616,0.999970376,0.464145333,0.522884488,-0.757264972,0.999972224,0.445845068,0.524376035,-0.757443786,0.999966621,0.530015528,0.5425511,-0.40986529,0.999964178,0.407221228,0.54568553,-0.559717059,0.999985158,0.525023818,0.618230641,-0.657633603,0.99996382,0.478651464,0.620642424,-0.707029641,0.99998796,0.536833405,0.793972909,-0.044885002,0.998947203,0.289904058,0.785722494,-0.601541758,0.999716401,0.541123509,1.014580131,0.50478375,0.107412681,0.107293487,1.039893985,-0.789979815,0.582650959,0.649022043,1.065072298,0.834695458,0.179666296,0.143031746,1.422638178,-0.997713447,0.306423545,0.721978009,1.011609077,0.898436069,0.233628616,0.122357115,1.50993228,-1.063815832,0.389756769,0.717080951,0.99837774,0.837308049,0.283891827,0.169707015,1.505378246,-1.119165301,0.451628894,0.687578082,1.010896921,0.808066666,0.272434056,0.179520711,1.474026561,-1.028509855,0.42539835,0.463510036,1.41643405,0.156484038,0.00319164,0.274357617,1.428216934,-0.153632596,0.002093952,0.459336698,1.905776501,0.250204265,0.000807452,0.291696638,1.951158762,-0.098390646,0.001937318,0.452845186,2.368980885,0.670991302,9.84E-05,0.273873925,2.400599003,0.189247012,8.60E-05,0.434057564,2.448867321,0.686008632,6.99E-05,0.232559636,2.478550434,0.202797025,0.00011788,0.520981431,2.49588275,0.381085783,0.001718099,0.39244467,2.512483835,-0.230180383,0.000480975
0.502220094,0.564956009,-0.665984035,0.999972045,0.514693081,0.521145403,-0.61479336,0.999961197,0.526061535,0.521460593,-0.614554584,0.999961615,0.537245393,0.522118032,-0.614416122,0.999952734,0.473165274,0.522218525,-0.662504554,0.999972165,0.455547512,0.523023903,-0.66224587,0.999974072,0.437038422,0.525159776,-0.662392735,0.999968886,0.529999375,0.543121278,-0.326441884,0.999965072,0.398084342,0.549521089,-0.505405784,0.999986291,0.518379927,0.6199314,-0.557366967,0.99996537,0.470986843,0.623029768,-0.622003913,0.999988616,0.536719978,0.796530902,-0.016716292,0.998952031,0.289243728,0.785853028,-0.552579641,0.999730945,0.546439469,1.05338645,0.421949297,0.10075511,0.106402174,1.036645055,-0.704333961,0.593493462,0.658192039,1.173442125,0.541078806,0.17129533,0.143125132,1.419601798,-0.967285812,0.309580207,0.716897666,1.16812396,0.56010294,0.228525624,0.121890053,1.508377194,-1.035265088,0.389997244,0.718779206,1.152070522,0.486448675,0.279867172,0.170417741,1.504888535,-1.059554458,0.453021109,0.689427257,1.155995727,0.502463698,0.26793766,0.180332214,1.472974181,-0.987700641,0.429502606,0.465336323,1.417021394,0.156038508,0.003231626,0.275651991,1.432246447,-0.15315187,0.002182811,0.460377872,1.908082843,0.256737739,0.000887103,0.290850937,1.95627439,-0.091980912,0.0020784,0.452548891,2.370352268,0.669393539,0.000118244,0.270643562,2.401525021,0.174109787,9.28E-05,0.433794349,2.450383663,0.683440268,8.35E-05,0.230219916,2.479545116,0.185332641,0.000121333,0.520555377,2.499337673,0.374974877,0.001818495,0.38690865,2.524395227,-0.249928266,0.000511072
0.490393698,0.570187569,-0.633122742,0.999972224,0.507305861,0.523132682,-0.588981926,0.999958396,0.519573569,0.524224639,-0.588721037,0.99995923,0.531414688,0.525656521,-0.588628709,0.999947309,0.464051872,0.523294508,-0.630966246,0.999971151,0.447381914,0.524198234,-0.630708337,0.999974072,0.428854287,0.526205599,-0.630865872,0.999968708,0.529941559,0.547768831,-0.3212879,0.999959052,0.390919268,0.550282419,-0.484140068,0.999986649,0.507847905,0.627018034,-0.532619357,0.999964356,0.459435523,0.628112376,-0.593389869,0.999988675,0.544961333,0.798282683,-0.058643453,0.998913407,0.276543349,0.78756541,-0.466919839,0.99974525,0.551272273,1.065086484,0.30718717,0.095820807,0.098610535,1.030476809,-0.546337724,0.612855375,0.647349715,1.227209568,0.412243694,0.159595817,0.115370154,1.401849866,-0.738875747,0.317364603,0.690790653,1.278565884,0.42645067,0.215552256,0.09053012,1.492720962,-0.796582341,0.390528679,0.694576621,1.293665409,0.365228444,0.265173972,0.144567758,1.497720957,-0.829233646,0.453040332,0.664778352,1.279002786,0.383530706,0.254648328,0.160359934,1.464639187,-0.759156823,0.434008509,0.469670951,1.415806055,0.109529004,0.003211611,0.274561793,1.431298375,-0.106777512,0.00231601,0.461939156,1.905492902,0.193079352,0.000881489,0.289839149,1.954124331,-0.076923594,0.001989617,0.458219349,2.360207558,0.603769302,0.000133478,0.275327057,2.390299797,0.198886052,9.26E-05,0.445967197,2.436460733,0.619206548,9.36E-05,0.245915219,2.464121342,0.210441992,0.000118748,0.508336186,2.496543407,0.292143822,0.001746756,0.372750431,2.520035744,-0.233604476,0.000495798
